Stroma; POLYGON; 128, 128, 128; 343,764;345,764;346,764;348,764;349,764;353,766;
Specular reflection; POLYGON; 191, 91, 22; 247,842;246,842;245,843;244,843;244,844;243,844;242,844;241,845;240,845;239,845;239,846;238,846;237,846;237,847;236,847;236,848;235,848;234,848;233,848;232,848;231,849;231,850;229,850;228,851;227,852;226,852;226,853;225,853;225,854;224,855;223,856;223,857;222,857;222,858;221,859;220,861;220,862;219,862;219,863;219,864;219,866;219,867;219,868;219,869;219,870;219,871;219,872;220,873;220,874;220,875;220,876;220,877;220,878;220,880;221,880;221,881;221,882;221,883;222,884;223,886;224,886;225,887;226,887;227,887;228,886;229,886;230,886;230,885;231,885;232,885;233,884;236,882;237,882;237,881;238,881;239,880;240,880;240,879;241,878;242,877;242,876;243,876;244,876;245,876;245,877;246,877;247,877;248,877;249,877;250,877;251,877;252,877;253,876;254,876;255,876;256,875;257,875;257,874;258,873;259,872;259,871;259,870;260,870;261,870;261,869;261,868;262,868;263,868;263,869;264,869;265,870;265,871;266,871;267,872;268,873;268,874;269,874;269,875;270,875;270,876;271,876;272,876;273,876;274,876;275,876;276,877;277,877;278,877;279,877;279,876;280,876;281,876;281,875;281,874;282,874;282,873;283,872;283,871;283,870;283,869;284,868;284,867;284,866;283,866;283,865;283,864;283,863;282,862;281,862;281,861;280,860;280,859;281,859;281,858;281,857;281,856;281,855;281,852;281,851;281,850;281,849;280,848;279,848;279,847;279,846;278,846;277,845;276,844;275,844;275,843;274,843;271,842;263,840;262,840;261,840;260,840;259,840;258,840;257,840;256,840;255,841;254,842;253,842;252,843;251,844;250,844;249,845;249,846;249,847;
Specular reflection; POLYGON; 191, 91, 22; 343,815;342,815;342,816;341,816;341,817;341,818;341,819;341,820;341,821;341,822;341,823;341,825;342,830;343,832;343,833;343,834;344,834;345,834;346,834;347,834;348,834;349,834;350,834;351,834;352,834;355,834;356,834;357,834;358,834;359,834;359,833;360,833;360,832;361,832;362,830;364,824;364,823;364,821;363,819;362,817;358,810;357,809;356,808;355,808;341,818;339,820;338,822;337,822;337,824;338,824;339,826;
Specular reflection; POLYGON; 191, 91, 22; 295,872;295,873;293,873;293,874;292,874;291,874;291,875;290,876;289,876;288,877;287,878;287,879;287,881;287,886;287,887;287,889;287,891;287,892;287,894;287,896;287,898;287,899;288,900;289,901;289,902;289,903;290,903;291,904;292,904;293,904;295,904;297,904;298,903;299,903;300,902;301,902;303,900;307,897;309,895;311,893;311,892;313,888;314,882;313,881;312,880;311,880;309,878;307,876;306,876;305,875;303,874;301,873;299,873;297,873;295,874;295,875;
Specular reflection; POLYGON; 191, 91, 22; 229,899;228,899;227,900;225,901;225,902;224,902;223,902;223,903;222,903;222,904;221,904;221,905;220,905;220,906;219,906;219,907;219,908;219,910;218,911;218,912;218,913;218,914;218,915;218,916;218,917;218,918;219,918;219,919;220,920;221,920;223,921;224,922;225,922;226,922;227,922;227,923;228,923;229,924;230,924;231,924;232,924;233,924;233,925;235,925;236,925;237,925;240,925;241,925;242,925;243,924;244,923;245,922;246,921;247,920;248,920;251,914;251,913;251,912;251,911;250,910;249,910;249,909;248,908;246,906;245,905;244,904;242,902;241,901;239,900;236,898;233,896;231,895;229,895;226,894;223,900;
Specular reflection; POLYGON; 191, 91, 22; 370,884;369,885;368,885;368,886;367,887;365,888;365,889;363,891;363,892;363,894;363,896;363,897;363,898;363,899;363,901;363,902;363,903;364,904;365,905;366,906;367,906;367,907;368,908;369,908;369,909;370,910;371,911;371,912;373,913;374,914;375,914;376,914;376,913;377,913;378,912;379,912;380,912;381,911;382,911;383,910;386,908;387,908;387,906;388,906;389,904;389,902;389,898;389,896;388,895;382,888;381,886;379,885;379,884;377,883;377,882;375,882;374,884;373,885;372,886;368,892;367,894;
Specular reflection; POLYGON; 191, 91, 22; 407,869;406,870;405,870;405,871;404,871;403,872;402,872;401,872;401,873;400,873;400,874;399,874;398,875;396,877;393,880;393,882;393,883;393,884;393,885;393,886;394,888;395,890;395,891;396,892;397,893;397,894;398,896;400,899;401,900;401,902;401,903;402,904;402,905;402,906;402,907;402,908;401,909;401,910;401,911;401,912;400,915;401,917;401,918;402,918;403,918;404,918;405,919;406,919;407,919;408,920;409,920;410,920;412,920;413,920;414,920;416,920;417,919;419,919;420,919;422,919;425,920;426,920;427,920;428,920;429,920;430,920;431,920;432,920;433,920;434,920;435,920;435,919;437,918;438,918;439,918;440,918;441,918;441,917;442,917;443,917;444,917;445,916;446,916;447,916;448,916;449,916;450,916;451,916;452,916;453,916;454,916;455,916;456,916;457,916;458,916;459,916;460,916;461,916;462,916;465,916;467,916;468,916;469,916;469,915;470,915;471,915;471,914;472,914;473,914;473,913;474,913;475,912;477,912;478,912;479,911;480,911;481,910;482,910;483,910;483,909;484,909;485,909;485,908;486,906;487,906;487,905;487,904;488,904;489,904;489,903;490,902;491,902;493,902;494,901;495,901;496,901;496,900;497,900;498,900;499,900;500,900;501,900;502,900;504,899;505,898;506,898;507,898;507,897;508,897;509,897;509,896;510,896;511,896;511,895;512,895;513,894;515,892;515,891;515,890;515,888;515,884;514,884;514,883;513,882;512,881;511,881;511,880;510,880;509,880;509,879;509,878;507,877;506,876;505,876;504,876;503,876;502,876;501,876;500,876;499,876;498,876;497,876;496,876;495,876;495,877;494,877;493,877;493,878;492,878;491,878;490,878;489,878;488,878;486,879;485,880;484,880;484,881;483,882;482,883;481,883;480,884;479,885;478,886;477,886;475,886;473,887;470,887;469,887;468,887;467,887;466,886;465,886;464,885;463,884;461,883;460,882;459,882;458,882;458,881;457,881;457,880;456,879;455,878;454,878;452,876;451,876;450,875;449,874;448,874;447,873;447,872;446,872;446,871;445,870;444,870;444,869;443,868;442,868;441,868;441,867;440,867;439,866;438,866;437,866;435,865;434,865;433,865;432,865;431,866;430,866;429,866;427,866;420,867;419,868;417,869;415,870;413,871;413,872;412,872;413,872;414,872;415,872;
Specular reflection; POLYGON; 191, 91, 22; 541,707;540,707;539,706;538,706;537,706;536,706;535,706;533,706;532,706;531,706;530,706;529,707;527,708;521,712;520,713;520,714;520,715;521,716;521,717;521,718;522,718;522,719;523,720;523,721;523,722;524,722;525,724;526,727;527,728;527,729;527,730;528,730;528,731;529,731;529,732;529,733;530,733;533,734;534,735;535,736;536,736;537,736;538,737;539,737;539,738;540,738;541,738;541,739;543,740;547,740;548,740;549,740;550,740;551,741;552,741;553,741;554,741;555,740;556,740;557,739;559,737;560,735;561,734;561,732;562,719;562,718;562,717;562,716;561,714;561,713;561,712;560,712;559,712;557,711;557,710;555,710;553,710;551,709;549,709;546,709;543,709;542,709;541,709;540,710;540,712;541,712;
Specular reflection; POLYGON; 191, 91, 22; 552,736;551,736;550,736;549,736;547,736;546,736;542,737;541,738;540,738;539,738;538,738;537,739;531,742;527,746;526,748;525,750;525,752;525,754;526,755;526,756;527,756;527,757;528,758;529,759;529,760;530,760;531,761;532,762;533,762;534,762;535,762;536,762;537,762;538,762;539,762;540,762;541,762;542,762;543,761;549,760;550,760;551,760;552,760;553,760;554,760;555,760;556,760;557,760;557,759;559,759;560,759;559,760;558,760;558,761;557,762;556,763;555,764;554,766;553,767;552,768;551,768;551,769;549,772;547,772;547,773;547,774;545,774;545,775;545,776;545,777;545,778;546,778;547,778;548,778;549,778;550,778;550,779;551,779;551,780;552,780;553,780;553,781;554,781;554,782;553,782;552,782;551,783;550,784;549,784;543,786;542,786;541,787;540,788;539,788;538,788;538,789;537,789;536,789;536,790;535,790;535,791;536,791;536,792;537,792;537,793;538,794;539,794;540,794;541,794;542,794;543,794;545,794;547,794;550,793;551,793;552,793;559,791;560,791;561,790;562,790;563,790;564,789;565,789;565,788;567,788;569,788;569,787;570,787;571,787;573,786;574,786;575,786;576,786;577,785;578,784;579,784;581,784;581,783;582,783;583,782;584,782;585,782;586,781;587,781;588,780;589,780;591,780;591,779;593,778;596,776;597,776;598,775;599,775;600,774;601,774;602,774;602,773;603,773;603,772;605,771;606,770;607,770;609,766;608,766;608,765;607,765;606,764;605,764;604,764;603,764;602,764;601,763;600,763;599,762;600,761;601,761;602,761;603,761;604,761;605,760;607,760;608,760;609,760;610,759;611,758;612,758;613,758;614,757;614,756;615,756;617,754;618,754;619,754;619,753;620,752;621,752;621,751;621,750;622,749;623,748;623,747;623,746;623,745;623,744;623,743;624,742;624,741;624,740;624,739;624,738;623,737;623,736;623,735;622,734;621,734;621,733;620,732;619,732;619,731;618,730;617,730;617,729;616,729;616,728;615,728;612,728;611,728;610,729;609,730;608,730;607,730;606,731;605,731;603,732;602,732;601,732;599,732;597,733;596,733;594,734;593,734;592,734;591,734;584,735;583,735;582,735;579,736;578,736;577,736;575,736;573,737;569,738;567,738;565,739;560,740;559,740;558,740;557,741;557,740;557,739;557,738;
Specular reflection; POLYGON; 191, 91, 22; 529,715;528,715;527,715;526,716;525,716;524,717;523,717;523,718;522,718;521,718;521,719;519,720;519,721;519,722;519,723;519,724;519,725;519,726;519,727;519,728;520,730;521,730;521,731;522,732;523,732;523,733;524,733;525,734;526,734;527,734;530,734;541,730;543,728;545,727;545,726;546,725;547,723;547,722;546,719;545,718;544,718;543,716;542,716;541,716;
Specular reflection; POLYGON; 191, 91, 22; 513,677;512,678;511,678;509,679;509,680;508,680;507,681;505,688;506,689;506,690;507,690;507,691;508,692;509,692;510,692;511,693;513,693;514,693;516,693;517,693;521,692;522,692;523,691;524,690;526,690;527,690;527,689;530,686;531,685;531,684;531,683;530,682;530,681;529,680;529,679;529,678;528,678;527,677;526,676;525,676;523,675;522,674;520,674;519,674;518,674;516,674;515,674;514,674;513,674;513,676;514,676;
Specular reflection; POLYGON; 191, 91, 22; 487,672;485,673;484,674;483,674;481,676;479,677;478,677;478,678;477,678;479,682;479,684;481,685;481,686;482,686;486,688;487,688;488,688;489,688;491,688;493,687;494,686;495,686;499,683;499,682;500,681;500,680;501,680;501,678;501,676;498,672;497,672;496,672;494,672;493,672;491,672;490,672;489,672;488,672;488,673;487,673;487,674;488,674;
Specular reflection; POLYGON; 191, 91, 22; 536,664;535,665;535,666;534,666;534,667;534,668;534,669;534,670;534,671;534,672;534,673;534,674;534,675;535,675;537,677;537,678;538,678;539,678;540,678;541,678;542,678;542,679;543,679;544,679;545,679;546,679;547,679;548,679;549,679;550,678;551,678;553,677;555,676;556,676;557,675;557,674;558,674;559,674;559,673;559,672;559,671;558,670;557,669;557,668;555,666;554,665;552,664;542,662;541,662;541,663;541,664;541,665;542,666;
Specular reflection; POLYGON; 191, 91, 22; 561,672;559,672;558,673;557,673;557,674;555,674;554,676;553,677;553,678;552,679;552,680;552,681;552,682;552,683;553,684;553,686;555,687;555,688;557,688;558,689;559,689;559,690;560,690;561,690;561,691;562,692;563,692;564,692;565,693;565,694;566,694;567,694;568,694;569,695;572,695;573,695;574,695;575,695;575,694;576,694;577,694;577,693;578,692;579,692;579,691;579,690;580,690;581,689;581,688;582,686;583,686;583,685;583,684;583,683;583,682;583,681;582,680;581,678;580,678;579,677;578,676;577,675;577,674;576,674;574,673;573,672;572,672;571,672;570,672;567,673;565,674;561,675;557,676;558,676;559,677;
Specular reflection; POLYGON; 191, 91, 22; 620,652;619,654;619,656;619,657;619,658;619,659;619,660;620,661;621,662;622,663;623,664;623,665;624,666;624,667;624,668;623,669;622,669;621,669;620,669;619,669;618,669;617,670;616,670;614,670;613,670;612,670;611,670;609,671;608,671;607,671;606,672;605,672;603,674;600,677;599,678;599,679;598,680;598,681;598,682;598,683;598,684;598,686;599,686;599,687;599,688;599,690;599,691;599,692;600,692;601,695;601,696;602,696;603,697;603,698;604,698;605,699;606,700;606,701;607,701;607,702;608,702;609,702;609,703;610,703;611,704;612,704;613,704;615,704;620,705;621,705;622,705;623,705;623,704;624,704;625,704;625,703;626,703;626,702;627,702;628,701;629,700;629,699;629,698;630,697;631,696;632,696;633,696;634,696;635,696;636,695;637,695;638,694;639,694;640,694;641,694;641,693;642,692;643,692;643,691;644,690;645,690;647,689;648,688;649,688;649,687;649,686;650,686;650,685;651,684;651,683;651,682;652,682;652,681;652,680;653,680;653,678;653,677;653,676;654,675;654,674;654,672;653,668;653,667;652,666;652,665;652,664;651,664;651,663;651,662;651,661;651,660;651,659;650,658;650,657;649,656;648,654;648,653;647,652;645,650;644,649;643,648;642,648;641,648;640,648;639,648;638,648;637,648;636,648;635,648;634,648;633,649;632,650;631,650;630,651;629,652;628,652;624,656;621,658;620,660;620,662;621,665;623,667;
Specular reflection; POLYGON; 191, 91, 22; 589,525;588,525;587,525;586,525;585,526;584,526;581,528;577,531;577,532;577,533;577,534;577,535;576,536;576,537;575,538;575,539;575,540;575,541;575,542;575,543;575,544;576,545;576,546;577,548;578,548;578,549;579,549;579,550;580,550;581,550;582,550;582,551;583,551;584,551;585,551;586,551;587,551;588,551;593,550;597,550;598,550;599,549;600,549;601,549;602,548;603,548;604,548;605,547;606,546;607,546;611,539;611,537;611,536;611,535;611,532;611,531;610,530;608,526;607,525;606,524;604,522;603,522;599,520;589,522;588,523;589,525;589,526;
Specular reflection; POLYGON; 191, 91, 22; 689,514;686,515;685,515;684,515;683,515;683,516;682,516;681,516;681,517;680,517;679,518;678,518;669,522;668,522;667,522;666,523;665,523;664,524;663,524;662,524;661,524;660,524;658,525;657,525;657,526;656,526;655,526;654,526;653,526;652,528;651,529;651,530;651,532;651,533;651,534;651,535;651,536;651,537;652,537;652,538;652,539;653,539;654,539;656,539;658,539;659,539;661,538;662,538;663,538;664,538;665,538;666,538;667,538;668,538;669,538;670,538;671,538;673,538;675,538;676,538;682,536;683,536;685,535;686,535;687,534;689,534;690,533;691,533;692,532;693,532;694,532;695,532;696,532;697,531;698,531;699,531;699,530;702,530;703,530;704,530;705,530;707,530;713,530;714,530;715,530;716,530;717,530;718,529;719,528;720,527;721,527;721,526;722,526;723,526;723,525;724,524;725,524;727,523;729,522;730,522;732,520;733,519;733,518;734,518;734,517;734,516;734,515;733,515;733,514;732,514;731,514;730,513;729,513;729,512;728,512;727,512;726,512;725,511;724,511;723,510;721,510;718,510;711,510;711,511;709,512;707,512;705,513;704,514;702,514;700,515;698,515;697,516;695,516;693,516;692,516;691,516;
Specular reflection; POLYGON; 191, 91, 22; 695,518;694,518;693,518;691,519;691,520;689,520;688,520;687,521;686,522;685,522;684,522;683,522;682,522;679,522;673,524;671,525;670,525;669,526;667,526;665,526;664,527;663,527;663,528;663,529;663,530;658,536;657,536;657,537;657,538;657,539;658,539;658,540;659,540;660,541;662,541;666,542;668,542;671,542;672,542;674,542;675,541;676,541;677,541;678,540;679,540;681,540;682,539;683,539;684,538;685,538;686,538;689,538;691,538;692,538;693,538;696,538;697,538;698,538;699,537;700,537;701,536;702,536;703,536;703,535;705,534;706,534;707,532;708,532;709,532;710,532;711,531;712,530;713,530;713,529;713,528;712,528;711,528;710,528;709,528;708,528;
Specular reflection; POLYGON; 191, 91, 22; 701,524;702,523;703,523;705,522;706,522;707,521;707,520;708,518;709,518;709,516;709,515;707,513;705,513;704,513;702,513;701,513;699,513;698,513;697,513;696,513;695,513;693,513;692,513;691,513;691,514;687,514;685,515;684,516;683,516;681,516;677,520;675,524;675,526;675,527;677,528;678,529;682,532;684,533;
Specular reflection; POLYGON; 191, 91, 22; 686,561;685,562;684,562;683,563;682,563;681,564;680,564;679,565;679,566;677,568;676,569;674,571;672,574;671,575;671,576;671,577;671,578;671,579;671,580;672,580;673,581;674,582;675,582;676,583;677,584;678,584;679,585;680,586;682,587;683,587;683,588;685,588;686,588;687,588;687,589;688,589;689,589;690,590;691,590;692,590;693,590;695,590;696,589;697,589;698,588;699,588;701,587;703,584;703,583;703,582;703,581;703,580;703,579;703,578;703,577;703,576;703,575;703,574;703,572;702,571;701,570;699,568;698,568;696,566;695,566;694,565;692,564;687,564;685,566;683,567;
Specular reflection; POLYGON; 191, 91, 22; 732,564;731,565;731,566;730,567;730,568;729,568;729,569;727,570;725,571;725,572;725,573;725,574;725,576;726,576;727,577;727,578;728,578;728,579;729,580;730,580;730,581;731,582;732,582;733,582;733,583;736,583;737,583;738,583;741,583;746,583;747,583;748,583;749,583;750,583;751,583;751,584;752,584;753,584;754,584;755,584;756,584;757,583;758,582;761,579;761,578;762,578;762,577;763,576;763,574;763,573;763,572;763,571;763,570;763,569;763,568;763,567;761,565;759,564;759,563;758,562;756,562;755,561;754,561;752,560;751,560;749,560;745,559;743,559;742,559;741,559;740,559;739,559;738,560;736,560;735,561;733,562;734,562;735,562;737,562;
Specular reflection; POLYGON; 191, 91, 22; 803,552;802,552;801,553;799,554;793,555;791,556;789,556;788,556;787,557;786,557;785,557;783,558;781,559;781,560;778,561;772,563;771,564;770,564;770,565;769,565;769,566;768,567;767,568;766,568;765,569;765,570;764,570;764,571;763,571;763,573;763,575;763,576;763,577;764,577;764,578;765,578;766,578;767,578;769,578;773,578;775,578;777,578;778,578;781,578;791,578;792,578;793,578;795,579;797,579;798,579;799,579;801,579;802,579;803,579;804,579;805,579;806,578;807,578;808,578;809,578;810,578;811,578;812,578;813,578;815,578;819,576;820,576;821,576;822,576;823,576;825,576;825,575;826,575;827,575;828,575;834,574;835,573;836,573;837,573;837,572;838,572;839,572;840,572;840,571;841,571;841,570;842,570;843,570;844,569;845,569;848,568;849,567;849,566;850,566;851,565;851,564;852,563;852,562;853,562;853,561;854,560;854,559;855,558;855,557;855,556;855,555;855,554;855,553;855,552;855,546;854,544;853,544;853,543;852,542;851,542;850,542;849,541;848,541;847,541;845,541;844,541;843,541;841,541;839,542;838,542;834,542;824,543;821,543;819,543;817,544;811,545;808,549;808,552;
Specular reflection; POLYGON; 191, 91, 22; 833,566;832,566;831,566;830,566;829,566;828,567;827,567;827,568;826,568;825,571;826,572;826,574;826,575;826,576;826,578;826,579;826,580;827,580;827,581;827,582;827,584;827,588;828,588;828,589;828,590;829,590;829,591;829,592;830,592;830,593;830,594;831,594;831,595;831,596;831,597;831,598;831,599;832,601;832,602;832,603;832,604;832,605;832,606;831,606;831,607;831,608;830,609;830,610;830,611;830,612;829,612;829,613;829,615;829,616;829,617;831,620;831,621;831,622;832,622;833,622;833,623;834,623;835,623;835,624;836,624;837,624;838,625;839,626;840,626;841,626;842,626;844,627;845,628;846,628;847,628;848,628;849,628;850,628;851,628;852,627;853,627;853,626;854,626;855,626;855,625;856,625;857,625;857,624;858,624;860,622;860,621;861,620;861,619;862,619;862,618;863,618;863,617;863,616;864,615;865,614;865,612;865,611;865,610;865,609;865,608;865,607;864,604;864,603;864,602;864,601;863,596;863,595;864,594;864,593;864,592;864,591;864,590;864,589;864,588;864,587;864,586;864,585;864,584;864,583;864,582;864,581;863,579;863,577;862,575;861,574;861,572;860,571;859,570;858,570;857,570;856,570;855,569;854,569;853,569;851,568;850,568;849,568;847,568;845,568;844,568;843,568;842,568;841,568;841,571;841,572;
